id,timestamp,log_type,schema_version,event_name,session_id,attempt_id,browser_id,route,details
1e61cb31-23a4-4ba9-8476-f1cadfcee046,2025-09-13T16:19:47.094165,backend,http_response.v1,http_response,backend,22417cd2-8fed-49ae-aadd-10723b05712c,backend,/api/logout,{}
50144a9a-af8c-4281-834e-f5366247aa4c,2025-09-13T16:19:47.087020,backend,http_request.v1,http_request,backend,e30fcfef-cb39-4420-a493-76ac50bf5841,backend,/api/logout,{}
4de42af6-0450-423c-a10c-f45613c2c6dd,2025-09-13T16:19:46.764161,backend,http_response.v1,http_response,backend,35ffbb85-543b-4752-99f5-4d9e8a86c842,backend,/api/logout,{}
14ec1bc7-29b0-4020-9ef4-30eafdfadd24,2025-09-13T16:19:46.757269,backend,http_request.v1,http_request,backend,a9b0b1f8-29fa-45b6-a877-9807992a610e,backend,/api/logout,{}
4816e03b-00d2-4d4c-86b3-54a9cd21c688,2025-09-13T16:18:58.165320,backend,http_response.v1,http_response,backend,c3d1e1c1-75a8-45b5-9a8c-c38a2bbf8bb9,backend,/api/customer/orders/,{}
3a8c41ad-701f-4700-9e9b-6459ed427fce,2025-09-13T16:18:58.155319,backend,http_request.v1,http_request,backend,5a69d201-7a4d-44d8-9580-b54fdeff1464,backend,/api/customer/orders/,{}
8e240fa7-162d-4686-8112-a9041b2bd38a,2025-09-13T16:18:57.810002,backend,http_response.v1,http_response,backend,88f3c2d6-7ca5-4f58-afc3-361fc7c897b1,backend,/api/customer/orders/,{}
e8503b12-1dc4-40af-ab57-908008f94b31,2025-09-13T16:18:57.790480,backend,http_request.v1,http_request,backend,55a31aeb-fa55-426f-8913-ae6225924aaf,backend,/api/customer/orders/,{}
950c7513-5f6a-4f4a-8507-6fcfb50fa510,2025-09-13T16:18:57.712998,backend,http_response.v1,http_response,backend,f6b424d9-caa4-4d3f-bd1b-6d60f7556966,backend,/api/customer/dashboard/orders/,{}
28e5ebeb-1b3d-4cf4-a17d-0c23f9454cb9,2025-09-13T16:18:57.701168,backend,http_request.v1,http_request,backend,36f72e85-8c52-4072-af05-04e05cd81a70,backend,/api/customer/dashboard/orders/,{}
6cf6fa4e-beb7-4563-889d-bb8b9a0911c8,2025-09-13T16:18:57.453263,backend,http_response.v1,http_response,backend,cabcdfb7-60a1-4bec-b4c4-848a60b7f7ab,backend,/api/customer/place_order,{}
09d26e33-37ec-4506-bfb3-77c6df08cdb8,2025-09-13T16:18:57.434400,backend,http_request.v1,http_request,backend,3c7cb13a-0b19-4781-91ce-b5ced1c34463,backend,/api/customer/place_order,{}
bfc3ab6c-aa7a-437e-a667-c94fbb11a4d5,2025-09-13T16:18:57.112697,backend,http_response.v1,http_response,backend,2c41e18b-52f1-4f1c-a5af-43a181702e3e,backend,/api/customer/place_order,{}
d7480cee-a2e0-4b42-838d-6bf84702b5ca,2025-09-13T16:18:57.104116,backend,http_request.v1,http_request,backend,8b98c9d7-aeb9-479a-b884-e5a86b63b89d,backend,/api/customer/place_order,{}
02aabeb7-d08c-463f-b90f-2056abb3930f,2025-09-13T16:17:03.129667,backend,http_response.v1,http_response,backend,3d000248-e72c-40f4-b196-b5561ca3a7bb,backend,/api/customer/login,{}
5647cec9-e7f2-4898-b91e-cd24b0b6f8bb,2025-09-13T16:17:02.895017,backend,http_request.v1,http_request,backend,a66e7157-3065-4389-b514-db840857be05,backend,/api/customer/login,{}
25bcc194-2045-4c2e-8462-ed2e910df197,2025-09-13T16:17:02.572538,backend,http_response.v1,http_response,backend,bee7e853-a206-41e7-befd-0dc8ebab05b6,backend,/api/customer/login,{}
c7c4d529-9e26-478c-801d-9d503615cba9,2025-09-13T16:17:02.565763,backend,http_request.v1,http_request,backend,48862450-e352-427e-aa44-2940bc9a7182,backend,/api/customer/login,{}
log_1757773186755_0oj6qsfie,2025-09-13T14:19:46.755Z,frontend,click.v1,click,session_1757771443548_7eqjj0e9b,log_1757773186755_6pqspnkr2,anonymous,/customer/dashboard/orders,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""className"":""bg-orange-500 text-white hover:bg-orange-600 px-4 py-2 rounded-md text-sm font-medium"",""id"":"""",""schema_version"":""click.v1"",""tagName"":""BUTTON"",""text"":""Logout"",""trigger"":""click"",""x"":641,""y"":23},""event_time"":""2025-09-13T14:19:46.755Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""click"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/orders"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757773137103_59whczgqk,2025-09-13T14:18:57.103Z,frontend,click.v1,click,session_1757771443548_7eqjj0e9b,log_1757773137103_z3eszeal2,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""className"":""w-full bg-orange-500 text-white py-3 px-4 rounded-md hover:bg-orange-600 focus:outline-none focus:ring-2 focus:ring-offset-2 focus:ring-orange-500 disabled:opacity-50"",""id"":"""",""schema_version"":""click.v1"",""tagName"":""BUTTON"",""text"":""Processing..."",""trigger"":""click"",""x"":509,""y"":633},""event_time"":""2025-09-13T14:18:57.103Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""click"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757773136887_06agqu7pv,2025-09-13T14:18:56.887Z,frontend,input_change.v1,input_change,session_1757771443548_7eqjj0e9b,log_1757773136887_rn3p6a30t,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""finalValueLength"":9,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""Write des"",""schema_version"":""input_change.v1"",""trigger"":""blur""},""event_time"":""2025-09-13T14:18:56.887Z"",""finalValueLength"":9,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""Write des"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""blur"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757773109793_06z1cjy6u,2025-09-13T14:18:29.793Z,frontend,input_change.v1,input_change,session_1757771443548_7eqjj0e9b,log_1757773109793_r0cf6doen,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""finalValueLength"":9,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""Write des"",""schema_version"":""input_change.v1"",""trigger"":""blur""},""event_time"":""2025-09-13T14:18:29.793Z"",""finalValueLength"":9,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""Write des"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""blur"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757773108355_co6zoj5yo,2025-09-13T14:18:28.355Z,frontend,input_change.v1,input_change,session_1757771443548_7eqjj0e9b,log_1757773108355_lyrda06u7,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""finalValueLength"":9,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""Write des"",""schema_version"":""input_change.v1"",""trigger"":""debounced_input""},""event_time"":""2025-09-13T14:18:28.355Z"",""finalValueLength"":9,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""Write des"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""debounced_input"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757773105626_mwyjkgwwp,2025-09-13T14:18:25.626Z,frontend,click.v1,click,session_1757771443548_7eqjj0e9b,log_1757773105626_s2lwy0856,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""className"":""mt-1 block w-full rounded-md border-gray-300 shadow-sm focus:border-orange-500 focus:ring-orange-500"",""id"":""notes"",""schema_version"":""click.v1"",""tagName"":""TEXTAREA"",""text"":"""",""trigger"":""click"",""x"":336,""y"":451},""event_time"":""2025-09-13T14:18:25.626Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""click"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
