id,timestamp,log_type,schema_version,event_name,session_id,attempt_id,browser_id,route,details
61c45d53-64f9-4aa8-9e51-ebed5354d183,2025-09-13T16:40:20.432306,backend,http_response.v1,http_response,backend,e8ce1bc5-4ac3-4de2-af72-d7a3493d48f9,backend,/api/customer/orders/,{}
74ba430b-0132-4ac5-a38d-e3c0293582fd,2025-09-13T16:40:20.403686,backend,http_request.v1,http_request,backend,98c423f0-0b12-4b3a-b0fe-800408667967,backend,/api/customer/orders/,{}
ddef9433-e031-4d4c-938f-445992e20821,2025-09-13T16:40:20.134794,backend,http_response.v1,http_response,backend,707c18cb-fca4-495f-8a5c-e33054ec34d6,backend,/api/customer/orders/,{}
8d7d1e04-07ff-418a-acad-ed5d8510b262,2025-09-13T16:40:20.120667,backend,http_request.v1,http_request,backend,6c415e5d-6a7e-4d3c-be82-c2a032d4147a,backend,/api/customer/orders/,{}
bc09abe9-de6e-4166-bc04-d24b69baef63,2025-09-13T16:40:20.056004,backend,http_response.v1,http_response,backend,10889a7a-0db7-4ca9-86ed-bf63e9165924,backend,/api/customer/dashboard/orders/,{}
2e84f1ac-3270-4333-8552-56d8ce7735e4,2025-09-13T16:40:20.044378,backend,http_request.v1,http_request,backend,61e9c72c-b951-4940-80c4-970d2f20b3a7,backend,/api/customer/dashboard/orders/,{}
8ba37bc9-7d66-486c-a0ca-afaf53847142,2025-09-13T16:40:19.797371,backend,http_response.v1,http_response,backend,adc90772-c346-4372-a3a0-845d1d1d4578,backend,/api/customer/place_order,{}
34b2e8bb-e291-4f44-89c2-84b8ba19fc54,2025-09-13T16:40:19.781661,backend,http_request.v1,http_request,backend,42556e9d-0f59-4298-a584-f2e42880d386,backend,/api/customer/place_order,{}
8621ba61-04c8-4c4b-a898-fecd56dd3f4a,2025-09-13T16:40:19.458036,backend,http_response.v1,http_response,backend,100aee32-5f80-4739-a818-3fd67751acb1,backend,/api/customer/place_order,{}
6a516e8e-4595-4da5-8928-bb47580cfd33,2025-09-13T16:40:19.450549,backend,http_request.v1,http_request,backend,d08fb3e5-ab87-4042-872d-41679faa4a7e,backend,/api/customer/place_order,{}
05cdd009-16d5-4b65-88b3-efb92d8058c1,2025-09-13T16:39:11.194816,backend,http_response.v1,http_response,backend,d351be32-cebb-40a9-aebb-e05f6e6cf6d0,backend,/api/customer/place_order,{}
ec08ef1a-ffae-48ee-b755-d49477eba849,2025-09-13T16:39:11.183998,backend,http_request.v1,http_request,backend,ea5389cf-5adb-4516-a537-ee233cc61227,backend,/api/customer/place_order,{}
aa6ecea4-f612-4e81-89d4-e7d9ea47670b,2025-09-13T16:39:10.863444,backend,http_response.v1,http_response,backend,c3cce33f-099b-407d-98f3-58b115a68495,backend,/api/customer/place_order,{}
93066505-f44a-4128-97c8-0415f94a31e3,2025-09-13T16:39:10.853706,backend,http_request.v1,http_request,backend,282d250b-8920-4650-b574-8113ed624cc3,backend,/api/customer/place_order,{}
log_1757774419142_q0ho390vt,2025-09-13T14:40:19.142Z,frontend,click.v1,click,session_1757771443548_7eqjj0e9b,log_1757774419142_czp04nrk1,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""className"":""w-full bg-orange-500 text-white py-3 px-4 rounded-md hover:bg-orange-600 focus:outline-none focus:ring-2 focus:ring-offset-2 focus:ring-orange-500 disabled:opacity-50"",""id"":"""",""schema_version"":""click.v1"",""tagName"":""BUTTON"",""text"":""Processing..."",""trigger"":""click"",""x"":414,""y"":638},""event_time"":""2025-09-13T14:40:19.142Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""click"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757774419068_siasn6ox5,2025-09-13T14:40:19.068Z,frontend,input_change.v1,input_change,session_1757771443548_7eqjj0e9b,log_1757774419068_joi5qeqdz,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""finalValueLength"":1,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""d"",""schema_version"":""input_change.v1"",""trigger"":""blur""},""event_time"":""2025-09-13T14:40:19.068Z"",""finalValueLength"":1,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""d"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""blur"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757774411688_mnzye2jug,2025-09-13T14:40:11.688Z,frontend,input_change.v1,input_change,session_1757771443548_7eqjj0e9b,log_1757774411688_7rfsm72e2,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""finalValueLength"":1,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""d"",""schema_version"":""input_change.v1"",""trigger"":""blur""},""event_time"":""2025-09-13T14:40:11.689Z"",""finalValueLength"":1,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""d"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""blur"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757774409847_xhumapzea,2025-09-13T14:40:09.847Z,frontend,input_change.v1,input_change,session_1757771443548_7eqjj0e9b,log_1757774409847_c298ktk7q,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""finalValueLength"":1,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""d"",""schema_version"":""input_change.v1"",""trigger"":""debounced_input""},""event_time"":""2025-09-13T14:40:09.847Z"",""finalValueLength"":1,""inputId"":""notes"",""inputName"":""notes"",""inputType"":""textarea"",""inputValue"":""d"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""debounced_input"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757774409548_bsag2wyod,2025-09-13T14:40:09.548Z,frontend,click.v1,click,session_1757771443548_7eqjj0e9b,log_1757774409548_wcio348id,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""className"":""mt-1 block w-full rounded-md border-gray-300 shadow-sm focus:border-orange-500 focus:ring-orange-500"",""id"":""notes"",""schema_version"":""click.v1"",""tagName"":""TEXTAREA"",""text"":""d"",""trigger"":""click"",""x"":448,""y"":448},""event_time"":""2025-09-13T14:40:09.548Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""click"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757774404200_xne8v0ery,2025-09-13T14:40:04.200Z,frontend,click.v1,click,session_1757771443548_7eqjj0e9b,log_1757774404200_udeiy7ds9,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""className"":""flex items-center px-3 py-2 rounded-md text-sm font-medium bg-orange-500 text-white"",""id"":"""",""schema_version"":""click.v1"",""tagName"":""A"",""text"":""Cart"",""trigger"":""click"",""x"":271,""y"":130},""event_time"":""2025-09-13T14:40:04.200Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""click"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757774395502_vyguf3v99,2025-09-13T14:39:55.502Z,frontend,click.v1,click,session_1757771443548_7eqjj0e9b,log_1757774395502_0phz7u9tl,anonymous,/customer/dashboard/restaurant/9,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""className"":""text-sm font-medium"",""id"":"""",""schema_version"":""click.v1"",""tagName"":""SPAN"",""text"":""Added"",""trigger"":""click"",""x"":603,""y"":519},""event_time"":""2025-09-13T14:39:55.502Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""click"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/restaurant/9"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
