id,timestamp,log_type,schema_version,event_name,session_id,attempt_id,browser_id,route,details
221b7462-6223-47ac-94f1-0dbf3046eb3f,2025-09-13T16:34:00.769756,backend,http_response.v1,http_response,backend,8d8176c2-4184-4b4c-9351-13d50e5fa79f,backend,/api/customer/orders/,{}
c66222a9-20c1-43d2-bf0d-0479db6d1114,2025-09-13T16:34:00.754661,backend,http_request.v1,http_request,backend,1857d204-4b7e-4cf0-91e4-1bd18c8716ea,backend,/api/customer/orders/,{}
26b5ab87-5bd3-4087-8546-0bcd72c0b17f,2025-09-13T16:34:00.679331,backend,http_response.v1,http_response,backend,90d51aa9-9c68-49db-ad8b-a843e5cc3129,backend,/api/customer/orders/,{}
a020d708-57c6-4e9b-9756-0c083bdcf133,2025-09-13T16:34:00.662660,backend,http_request.v1,http_request,backend,1b5d42af-2779-4594-857b-4d876ba527bf,backend,/api/customer/orders/,{}
dd00e82f-cd86-4044-a000-b95eca0e0695,2025-09-13T16:34:00.411649,backend,http_response.v1,http_response,backend,4aea84ab-d141-4736-b0cd-fba390a8386f,backend,/api/customer/dashboard/orders/,{}
856588f7-358d-46b4-b1ba-a50ad2f725ad,2025-09-13T16:34:00.401868,backend,http_request.v1,http_request,backend,86c07e11-07b3-48b2-9f07-ac852bb5d347,backend,/api/customer/dashboard/orders/,{}
dc5cf667-3d63-43aa-a8ba-26cd0c066c53,2025-09-13T16:34:00.065468,backend,http_response.v1,http_response,backend,6e9d2146-84fc-402f-b200-cd7c23c77a93,backend,/api/customer/place_order,{}
850b5133-7f0e-4680-bee0-4f7f56bc2932,2025-09-13T16:34:00.048672,backend,http_request.v1,http_request,backend,927a81ba-1f89-497c-aea9-d9beba47b7ae,backend,/api/customer/place_order,{}
c2c4dca0-a436-4def-b073-337476b6df6c,2025-09-13T16:34:00.034136,backend,http_response.v1,http_response,backend,c7fe301c-7212-4c3a-a739-3497d8ffb86e,backend,/api/customer/place_order,{}
81ff018c-87d2-475d-8cca-3a83debfaa5a,2025-09-13T16:34:00.026126,backend,http_request.v1,http_request,backend,bf78c2b6-1413-4f1a-b680-2ad5c1a07de0,backend,/api/customer/place_order,{}
8abb765f-6104-4686-a0c2-d37c9e9ac581,2025-09-13T16:33:33.596993,backend,http_response.v1,http_response,backend,ac02e1cf-e3c8-4e77-af49-6d323ed1595f,backend,/api/customer/orders/,{}
2fe788a0-c504-4de9-9c33-bc103f2623eb,2025-09-13T16:33:33.549226,backend,http_request.v1,http_request,backend,94e29f08-090b-415e-8509-681806b85e46,backend,/api/customer/orders/,{}
29f094d0-c4d1-4927-b7cb-1228d463a658,2025-09-13T16:33:33.298528,backend,http_response.v1,http_response,backend,3bb7fd76-ccb9-47d2-b25e-499e409c9a55,backend,/api/customer/orders/,{}
