id,timestamp,log_type,schema_version,event_name,session_id,attempt_id,browser_id,route,details
64748d6d-e949-409e-8e3a-ab18fae853e0,2025-09-13T14:21:07.767472,backend,http_response.v1,http_response,backend,944fb73e-870a-44a7-a070-c9fae07a81f1,backend,/api/logout,{}
cba2eeeb-9ef7-4132-91e2-aab3490f824d,2025-09-13T14:21:07.751468,backend,http_request.v1,http_request,backend,31f06749-77a5-4226-aade-95322f1940bc,backend,/api/logout,{}
0602e83d-b79f-4904-bd25-2b89a1e70363,2025-09-13T14:21:07.432932,backend,http_response.v1,http_response,backend,e277935d-89ea-4b46-8469-74a2e463e0b3,backend,/api/logout,{}
1a113958-3b93-419f-a07c-cbd310a13ece,2025-09-13T14:21:07.423986,backend,http_request.v1,http_request,backend,f93dce3e-e637-480a-a632-ef3da0383400,backend,/api/logout,{}
a71c6d33-8043-4dd0-8e14-0dadeead808a,2025-09-13T14:20:47.783089,backend,http_response.v1,http_response,backend,cb545226-bb4b-4a24-b8c2-afa3c9224b46,backend,/api/orders/,{}
b81fdf48-78e0-4557-a3af-8a93e13ebbf3,2025-09-13T14:20:47.770262,backend,http_request.v1,http_request,backend,7420d6b0-f4d6-44cc-b2d1-57e0dc2185d4,backend,/api/orders/,{}
4e86e7b1-1335-4f12-bcb8-4b9e05af8237,2025-09-13T14:20:47.522966,backend,http_response.v1,http_response,backend,ad561855-641f-4846-9007-b144aa14bd73,backend,/api/orders/,{}
f78099e9-a905-4a46-82eb-e7c66f9c4dfd,2025-09-13T14:20:47.512166,backend,http_request.v1,http_request,backend,b414d9b8-ce6d-4b52-9516-a7d9129f1be2,backend,/api/orders/,{}
ed372dda-c94a-44b0-8983-d251bbda2f72,2025-09-13T14:20:47.141167,backend,http_response.v1,http_response,backend,08f9e72a-5a89-4b2d-9e5b-c4f6430f1afb,backend,/api/login,{}
edcf4780-7a22-4d5f-830d-288a1c0d3ba1,2025-09-13T14:20:46.869696,backend,http_request.v1,http_request,backend,3eeef448-8c94-4f22-b4a0-71164a3d49af,backend,/api/login,{}
22618231-537b-4221-ac54-12cc3f46cff7,2025-09-13T14:20:46.536789,backend,http_response.v1,http_response,backend,2854515e-e183-42d4-80fe-e6bf2e85bcf1,backend,/api/login,{}
0fed6eaa-f727-4733-9de0-c68f52cda3b7,2025-09-13T14:20:46.524789,backend,http_request.v1,http_request,backend,16fa9347-c3ff-491f-8ef6-dac014bca7be,backend,/api/login,{}
log_1757766068138_b1z5u35ev,2025-09-13T12:21:08.138Z,frontend,click.v1,click,session_1757763080934_tj3hw6dyl,log_1757766068138_8clbi1z7b,anonymous,/customer/login,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""className"":""bg-orange-500 text-white hover:bg-orange-600 px-4 py-2 rounded-md text-sm font-medium"",""id"":"""",""schema_version"":""click.v1"",""tagName"":""A"",""text"":""Customer Login"",""trigger"":""click"",""x"":639,""y"":27},""event_time"":""2025-09-13T12:21:08.138Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""click"",""system_noise"":false,""url"":""http://localhost:5173/customer/login"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757766067110_y1v8n7wnq,2025-09-13T12:21:07.110Z,frontend,click.v1,click,session_1757763080934_tj3hw6dyl,log_1757766067110_qvc1i5lht,anonymous,/restaurant/dashboard/profile,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""className"":""bg-orange-500 text-white hover:bg-orange-600 px-4 py-2 rounded-md text-sm font-medium"",""id"":"""",""schema_version"":""click.v1"",""tagName"":""BUTTON"",""text"":""Logout"",""trigger"":""click"",""x"":639,""y"":27},""event_time"":""2025-09-13T12:21:07.111Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""click"",""system_noise"":false,""url"":""http://localhost:5173/restaurant/dashboard/profile"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757766065592_wz4bbw1uv,2025-09-13T12:21:05.592Z,frontend,scroll.v1,scroll,session_1757763080934_tj3hw6dyl,log_1757766065592_tr0ekyk6f,anonymous,/restaurant/dashboard/profile,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""clientHeight"":695,""schema_version"":""scroll.v1"",""scrollHeight"":940,""scrollX"":0,""scrollY"":0,""trigger"":""scroll""},""event_time"":""2025-09-13T12:21:05.592Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""scroll"",""system_noise"":false,""url"":""http://localhost:5173/restaurant/dashboard/profile"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
