id,timestamp,log_type,schema_version,event_name,session_id,attempt_id,browser_id,route,details
e3731c6d-3050-4dab-8b70-7fbbf36d724f,2025-09-13T14:09:31.706917,backend,http_response.v1,http_response,backend,2564c8f6-9e73-46a4-823f-91ec9fd4fce3,backend,/api/logout,{}
e1cbb16d-3aa2-454b-a7d6-2c89634ea406,2025-09-13T14:09:31.698759,backend,http_request.v1,http_request,backend,6541338b-fae7-4741-91be-fd460022ac03,backend,/api/logout,{}
57098901-81f7-4a3c-8d5f-3e94184ebc90,2025-09-13T14:09:31.381384,backend,http_response.v1,http_response,backend,1398a031-3aae-484d-a2ad-b28e978073f7,backend,/api/logout,{}
7efb4f7a-f83a-422e-a083-dedef32f8779,2025-09-13T14:09:31.370759,backend,http_request.v1,http_request,backend,31f19208-4ec1-4836-88f5-074c0b151f47,backend,/api/logout,{}
b638f0d1-a964-4e02-857c-dde9868e5f8d,2025-09-13T14:09:13.941368,backend,http_response.v1,http_response,backend,d272249c-7f1e-4c05-9653-7d220a8cc96f,backend,/api/customer/login,{}
c272e349-b2ff-40a4-add9-0dabe5aad362,2025-09-13T14:09:13.628302,backend,http_request.v1,http_request,backend,ea123e70-d6e4-40fc-b636-b0f8c02df1d1,backend,/api/customer/login,{}
c3390eec-3639-4651-b149-23624f651b59,2025-09-13T14:09:13.316454,backend,http_response.v1,http_response,backend,680ba62c-952a-4d83-80e1-1efda992964d,backend,/api/customer/login,{}
91d229ab-faa2-458b-a12b-2b587c49009c,2025-09-13T14:09:13.304429,backend,http_request.v1,http_request,backend,ddb0e66c-7176-46a2-850b-fb1ad09264a2,backend,/api/customer/login,{}
log_1757765371372_mps0pad6v,2025-09-13T12:09:31.372Z,frontend,click.v1,click,session_1757763080934_tj3hw6dyl,log_1757765371372_qz0eqw2xk,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""className"":""bg-orange-500 text-white hover:bg-orange-600 px-4 py-2 rounded-md text-sm font-medium"",""id"":"""",""schema_version"":""click.v1"",""tagName"":""BUTTON"",""text"":""Logout"",""trigger"":""click"",""x"":612,""y"":30},""event_time"":""2025-09-13T12:09:31.372Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""click"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757765370444_w1lvxdrkt,2025-09-13T12:09:30.444Z,frontend,scroll.v1,scroll,session_1757763080934_tj3hw6dyl,log_1757765370444_x4srs8krr,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""clientHeight"":695,""schema_version"":""scroll.v1"",""scrollHeight"":733,""scrollX"":0,""scrollY"":0,""trigger"":""scroll""},""event_time"":""2025-09-13T12:09:30.444Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""scroll"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757765369458_kkjcwe0rb,2025-09-13T12:09:29.458Z,frontend,scroll.v1,scroll,session_1757763080934_tj3hw6dyl,log_1757765369458_5aw9ltu6g,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""clientHeight"":695,""schema_version"":""scroll.v1"",""scrollHeight"":733,""scrollX"":0,""scrollY"":37.599998474121094,""trigger"":""scroll""},""event_time"":""2025-09-13T12:09:29.458Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""scroll"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
log_1757765369348_vdgpreov3,2025-09-13T12:09:29.348Z,frontend,click.v1,click,session_1757763080934_tj3hw6dyl,log_1757765369348_doayz0up3,anonymous,/customer/dashboard/cart,"{""app_version"":""web-1.4.2"",""autofill_used"":false,""caps_lock_on"":false,""client_validation_passed"":true,""component"":""unknown"",""details"":{""className"":{},""id"":"""",""schema_version"":""click.v1"",""tagName"":""svg"",""text"":"""",""trigger"":""click"",""x"":629,""y"":171},""event_time"":""2025-09-13T12:09:29.348Z"",""password_length"":0,""perf"":{""submit_latency_ms"":0},""submit_trigger"":""click"",""system_noise"":false,""url"":""http://localhost:5173/customer/dashboard/cart"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"",""username_length"":0,""viewport"":{""height"":695,""width"":767}}"
